artist,genre,averagePopularity,popularityTier
Julian Lage,guitar,47.0,4
Julian Perretta,edm,1.0,0
Julian Perretta,electronic,65.5,6
Julian Perretta,progressive-house,46.0,4
Julian Peña,j-rock,36.0,3
Julian Riem,opera,25.0,2
Julian Sommer,party,17.666666666666668,1
Julian Winding,club,35.0,3
Juliana Diniz,samba,37.0,3
Juliander,electro,64.5,6
Juliander,house,64.5,6
Julianne Hope,dub,50.0,5
Julianne Hope,dubstep,50.0,5
Julianno Sosa,latino,42.23076923076923,4
Juliano Cezar,sertanejo,44.5,4
Juliano Son,brazil,46.25,4
Juliano Son,gospel,43.857142857142854,4
Julie Andrews,show-tunes,43.84615384615385,4
Julie Bergan,edm,0.0,0
Julie Bergan,electro,43.666666666666664,4
Julie Bergan,house,43.666666666666664,4
Julie Bergan,progressive-house,30.0,3
Julie Davis,blues,0.0,0
Julie Davis,folk,0.0,0
Julie Davis,r-n-b,0.0,0
Julie London,jazz,0.0,0
Julie Mc Knight,deep-house,0.0,0
Julie Mc Knight,disco,0.0,0
Julie Mc Knight,garage,0.0,0
Julie Pietri,french,38.0,3
Julie Thompson,trance,0.0,0
Julien Baker,ambient,54.25,5
Julien Bam,german,41.857142857142854,4
Julien Clerc,french,32.8,3
Julien Granel,french,32.0,3
Julien Marchal,electro,73.66666666666667,7
Julien Marchal,electronic,69.25,6
Julien Marchal,folk,62.0,6
Julien Marchal,k-pop,73.66666666666667,7
Juliet Fox,minimal-techno,45.0,4
Julieta Laso,tango,17.714285714285715,1
Julieta Venegas,alt-rock,0.0,0
Julieta Venegas,alternative,0.0,0
Julieta Venegas,latin,0.0,0
Julieta Venegas,latino,87.0,8
Julieta Venegas,reggae,87.0,8
Julieta Venegas,reggaeton,87.0,8
Julieta Venegas,rock,0.0,0
Julieta Venegas,ska,36.0,3
Julieta Venegas,spanish,36.0,3
Juliette & The Licks,power-pop,25.0,2
Juliette Armanet,french,32.0,3
Juliette Feliciano,show-tunes,49.0,4
Juliette Reilly,singer-songwriter,33.0,3
Juliette Reilly,songwriter,33.0,3
Julio Cesar,groove,25.0,2
Julio De Caro,tango,20.5,2
Julio Humala L,guitar,27.2,2
Julio Iglesias,alt-rock,0.0,0
Julio Iglesias,alternative,0.0,0
Julio Iglesias,latin,0.0,0
Julio Iglesias,opera,57.0,5
Julio Iglesias,rock,0.0,0
Julio Martel,tango,19.9,1
Julio Preciado Y Su Banda Perla Del Pacifico,r-n-b,46.142857142857146,4
Julio Preciado,r-n-b,45.0,4
Julio Secchin,mpb,42.0,4
Julio Sosa,tango,21.741176470588236,2
Julio de la Rosa,spanish,26.0,2
Julius Anthony Rubio,show-tunes,49.0,4
Julius Dreisig,edm,67.0,6
Julius Dreisig,indian,67.0,6
Julius Packiam,pop,68.0,6
Julius Packiam,pop-film,68.0,6
Julius Sylvest,edm,46.0,4
Julius Sylvest,indian,46.0,4
Julius Sylvest,indie,46.0,4
Julius Sylvest,indie-pop,46.0,4
Juli,german,0.0,0
Julliany Souza,brazil,48.25,4
Julliany Souza,gospel,45.0,4
Juls,alternative,7.0,0
Juls,dancehall,9.0,0
Juls,j-dance,46.0,4
Julyan Brynn,guitar,41.0,4
Jul,french,37.0,3
Jumo,french,55.0,5
Jumpa,chicago-house,35.0,3
Jumpin'up,rockabilly,24.5,2
Jun Togawa,techno,63.0,6
June Anderson,opera,20.0,2
June Carter Cash,honky-tonk,41.0,4
Junerule,deep-house,56.5,5
Junerule,french,58.0,5
Jung Kook,dance,12.578947368421053,1
Jung Kook,pop,92.0,9
Junge Junge,deep-house,35.666666666666664,3
Junge Junge,minimal-techno,35.0,3
Junge Junge,techno,52.0,5
Jungle Brothers,breakbeat,24.0,2
Jungle Brothers,trip-hop,24.0,2
Jungle Fire,afrobeat,20.857142857142858,2
Jungle Wonz,chicago-house,7.5,0
Jungleboi,edm,48.0,4
Junichi Hirokami,classical,0.0,0
Junie,swedish,0.2,0
Juninho Black,groove,26.833333333333332,2
Juninho Thybau,samba,38.0,3
Juninho,funk,45.0,4
Junior Baptist,drum-and-bass,16.0,1
Junior Brielle,swedish,35.5,3
Junior Dangerous,drum-and-bass,18.0,1
Junior Doctor,emo,54.0,5
Junior Gonzalez,salsa,26.0,2
Junior Jingles,kids,17.5,1
Junior M.A.F.I.A.,hardcore,20.666666666666668,2
Junior Paixão,pagode,48.0,4
Junior,gospel,38.0,3
Junk Project,techno,29.0,2
Junkie XL,blues,61.0,6
Junkie XL,german,45.0,4
Junko Tsuji,disney,24.0,2
Junko Yagami,j-pop,60.0,6
Junko Yamamoto,disney,35.0,3
Juno Mak,cantopop,44.333333333333336,4
Juno Reed,sleep,64.0,6
Junoflo,anime,53.0,5
Junoflo,sad,53.0,5
Jup do Bairro,club,37.0,3
Jupiter Breeze,sleep,61.0,6
Jupiter,opera,21.0,2
Jurassic 5,hardcore,31.0,3
Jurassic Shark,garage,26.5,2
Jussi Björling,opera,20.0,2
Just A Gent,dub,52.333333333333336,5
Just A Gent,dubstep,50.6,5
Just D,swedish,37.0,3
Just Friends,emo,33.0,3
Just Her,techno,43.0,4
Just Kiddin,dance,0.0,0
Just Kiddin,deep-house,31.6,3
Just Kiddin,disco,17.666666666666668,1
Just Kiddin,edm,0.0,0
Just Kiddin,electro,0.0,0
Just Kiddin,groove,31.6,3
Just Kiddin,house,0.2,0
Just Kiddin,swedish,0.0,0
Just Kiddin,synth-pop,0.0,0
Just Kids,children,28.0,2
Justice,electronic,66.0,6
Justin Bibis,indie,58.0,5
Justin Bieber,country,21.1,2
Justin Bieber,dance,37.416666666666664,3
Justin Bieber,dancehall,16.15,1
Justin Bieber,edm,41.285714285714285,4
Justin Bieber,electro,43.083333333333336,4
Justin Bieber,electronic,35.2,3
Justin Bieber,hip-hop,83.33333333333333,8
Justin Bieber,house,66.0,6
Justin Bieber,latin,29.2,2
Justin Bieber,pop,9.914634146341463,0
Justin Caruso,electronic,59.0,5
Justin Caruso,progressive-house,59.0,5
Justin Cholewski,detroit-techno,28.0,2
Justin Jesso,dub,51.0,5
Justin Jesso,dubstep,51.0,5
Justin Jesso,edm,68.0,6
Justin Jesso,house,68.0,6
Justin Jesso,progressive-house,45.0,4
Justin Jet Zorbas,dub,43.0,4
Justin Jet Zorbas,dubstep,43.0,4
Justin Lo,cantopop,43.0,4
Justin Martin,chicago-house,7.0,0
Justin Moore,country,1.5,0
Justin Moses,bluegrass,25.0,2
Justin Mylo,progressive-house,51.25,5
Justin Park,chill,58.0,5
Justin Paul,disney,39.0,3
Justin Paul,show-tunes,39.0,3
Justin Prabhakaran,k-pop,63.0,6
Justin Prabhakaran,malay,22.5,2
Justin Prabhakaran,pop-film,63.0,6
Justin Prime,hardstyle,46.0,4
Justin Prime,trance,52.0,5
Justin Quiles,funk,0.0,0
Justin Quiles,hip-hop,0.5,0
Justin Quiles,latin,0.3076923076923077,0
Justin Quiles,latino,11.055555555555555,1
Justin Quiles,pagode,0.0,0
Justin Quiles,pop,0.0,0
Justin Quiles,reggae,4.647058823529412,0
Justin Quiles,reggaeton,10.526315789473685,1
Justin Robertson,breakbeat,15.0,1
Justin Stone,metalcore,60.0,6
Justin Stone,sad,55.666666666666664,5
Justin Timberlake,comedy,52.333333333333336,5
Justin Timberlake,electro,76.5,7
Justin Timberlake,house,76.5,7
Justin Timberlake,progressive-house,69.66666666666667,6
Justin Timberlake,synth-pop,27.0,2
Justin Time,happy,15.0,1
Justine Clarke,children,42.0,4
Justine Skye,alternative,47.666666666666664,4
Justine Skye,chill,44.5,4
Justine Suissa,trance,45.0,4
Justnormal,study,18.53968253968254,1
Justo Betancourt,salsa,28.0,2
Juveniles,synth-pop,25.5,2
Juventude S/A,pagode,45.0,4
Juyè,brazil,45.0,4
Jxve,sad,34.0,3
Jyll,minimal-techno,54.0,5
Jyll,techno,54.0,5
Jyothsna,malay,31.666666666666668,3
Jyotica Tangri,k-pop,60.0,6
Jyotica Tangri,pop,72.0,7
Jyotica Tangri,pop-film,63.0,6
Jyrki 69,goth,20.0,2
JØRD,brazil,62.0,6
Jáder,mpb,40.0,4
Jão,brazil,45.0,4
Jão,funk,45.75,4
Jão,mpb,45.0,4
Jão,r-n-b,45.0,4
Jägermeister DJ Alex & Matty Valentino,party,24.0,2
Jägermeister DJ Alex,party,25.333333333333332,2
Jérémy Frerot,french,36.0,3
Jéssica Augusto,gospel,42.0,4
Jéssica Augusto,groove,30.53846153846154,3
Jéssica Augusto,mpb,39.0,3
Jóhann Jóhannsson,ambient,47.578947368421055,4
Jóhann Jóhannsson,classical,25.2,2
Jóvenes Pordioseros,alt-rock,46.0,4
Jörg & Dragan (Die Autohändler),party,26.75,2
Jörg Bausch,disco,31.0,3
Jörg Bausch,party,26.666666666666668,2
Jörg Lück,party,23.0,2
Jøsefine,piano,59.0,5
Júnior Angelim,sertanejo,50.0,5
Júnior e Cézar,sertanejo,48.0,4
Jürgen Drews,disco,3.4444444444444446,0
Jürgen Drews,german,0.0,0
Jürgen Drews,party,17.708333333333332,1
Jürgen Milski,disco,32.0,3
Jürgen Milski,party,18.666666666666668,1
Jürgen Paape,minimal-techno,47.5,4
K Lion,dancehall,26.333333333333332,2
K Motionz,drum-and-bass,46.2,4
K'Alexi Shelby,chicago-house,10.0,1
K'NAAN,reggae,61.0,6
K-391,chill,49.0,4
K-391,dance,68.5,6
K-391,edm,66.0,6
K-391,electro,67.75,6
K-391,house,67.0,6
K-Fly,german,39.333333333333336,3
K-Hand,detroit-techno,10.133333333333333,1
K-Joy,chicago-house,6.0,0
K-NINE,dub,43.0,4
K-NINE,dubstep,41.0,4
K-Si Yang,soul,56.0,5
K. B. Sundarambal,classical,29.0,2
K. G. Markose,malay,25.8,2
K. J. Yesudas,k-pop,49.5,4
K. J. Yesudas,malay,25.0,2
K. J. Yesudas,pop-film,55.0,5
K. S. Chithra,k-pop,46.2,4
K. S. Chithra,malay,22.0,2
K. S. Chithra,pop-film,59.333333333333336,5
K. S. Harisankar,malay,30.11627906976744,3
K. S. Harisankar,pop,67.0,6
K. Sivaangi,pop,65.0,6
K.Flay,electro,26.166666666666668,2
K.Flay,kids,9.0,0
K.Flay,rock,76.0,7
K.I.Z,german,41.0,4
K.S.Agnihotri,folk,31.0,3
K.Will,k-pop,59.0,5
K/DA,k-pop,73.0,7
K1,chill,59.0,5
K4mo,dancehall,45.0,4
KA$HDAMI,sad,56.0,5
KA$PER HITS,hardstyle,23.5,2
KAAZE,progressive-house,53.0,5
KAHOH,j-dance,24.0,2
KAI,k-pop,68.0,6
KAKA,brazil,44.0,4
KALEO,alt-rock,21.7,2
KALEO,alternative,16.333333333333332,1
KALEO,indie,9.222222222222221,0
KALEO,rock,77.0,7
KALMA,j-rock,33.0,3
KAMRAD,folk,76.0,7
KAMRAD,german,76.0,7
KANA-BOON,anime,57.5,5
KANA-BOON,j-pop,59.75,5
KANA-BOON,j-rock,56.625,5
KANA-BOON,rock,73.0,7
KANKAKU PIERO,anime,57.5,5
KANKAKU PIERO,j-pop,57.5,5
KANKAKU PIERO,j-rock,57.5,5
KARLK,french,54.0,5
KARNASER,deep-house,39.0,3
KAROL G,alt-rock,0.0,0
KAROL G,alternative,0.0,0
KAROL G,dance,0.3333333333333333,0
KAROL G,edm,21.25,2
KAROL G,house,21.25,2
KAROL G,latin,0.7647058823529411,0
KAROL G,latino,14.5625,1
KAROL G,reggae,9.511627906976743,0
KAROL G,reggaeton,11.831460674157304,1
KAROL G,spanish,0.0,0
KAROL G,trance,17.2,1
KAS:ST,french,48.5,4
KAS:ST,minimal-techno,44.0,4
KAS:ST,techno,45.25,4
KASHIWA Daisuke,idm,18.0,1
KASIMIR1441,german,37.0,3
KASYAP,edm,52.0,5
KASYAP,indian,52.0,5
KASYAP,indie,52.0,5
KATERINA,electronic,50.0,5
KATFYR,electronic,51.0,5
KAVO,chill,60.0,6
KAVYA,electronic,29.0,2
KAYC,hardstyle,25.0,2
KAYDEN,chill,48.666666666666664,4
KAYDEN,sad,47.625,4
KAYEF,german,0.0,0
KAYTRANADA,soul,68.0,6
KAYYWE,malay,29.0,2
KAŁAMAGA,disco,36.0,3
KB,world-music,49.0,4
KC & The Sunshine Band,disco,67.0,6
KC & The Sunshine Band,funk,71.0,7
KC & The Sunshine Band,soul,71.0,7
KC Lights,deep-house,3.5,0
KC Lights,electronic,3.5,0
KC Lights,groove,3.5,0
KC,dub,46.0,4
KC,dubstep,46.0,4
KD Da Kid,kids,13.6875,1
KDDK,edm,54.0,5
KDDK,house,62.0,6
KDL,j-dance,35.0,3
KDrew,dub,48.25,4
KDrew,dubstep,46.0,4
KD,swedish,19.5,1
KEAN DYSSO,edm,47.0,4
KELTEK,happy,16.0,1
KELTEK,hardstyle,51.5,5
KEVVO,latin,0.0,0
KEVVO,latino,0.0,0
KEVVO,reggae,0.0,0
KEVVO,reggaeton,0.0,0
KEVZOR,swedish,50.0,5
KEY!,electronic,38.0,3
KEYTALK,j-rock,31.0,3
KE,chicago-house,5.0,0
KHEA,latin,0.0,0
KHEA,latino,82.0,8
KIB7,brazil,44.0,4
KIDDO,deep-house,55.333333333333336,5
KIDDO,edm,44.666666666666664,4
KIDDO,electro,70.0,7
KIDDO,german,43.0,4
KIDDO,house,44.666666666666664,4
KIDDO,swedish,58.0,5
KIKESA,french,33.25,3
KILJ,sad,56.666666666666664,5
KIMM,hardstyle,21.0,2
KIMSEJEONG,k-pop,61.0,6
KING SAPO,spanish,33.0,3
KIRE,mandopop,49.0,4
KIRINJI,j-pop,0.0,0
KIRINJI,j-rock,0.0,0
KIRTI SAGATHIA,pop,66.0,6
KIRTI SAGATHIA,pop-film,66.0,6
KISS,hard-rock,31.692307692307693,3
KISS,metal,9.5,0
KISS,rock,1.0,0
KJ Hippensteel,show-tunes,21.0,2
KK,folk,35.0,3
KK,indian,53.72,5
KK,k-pop,42.0,4
KK,pop,67.5,6
KK,pop-film,60.59090909090909,6
KLAXX,dub,39.0,3
KLAXX,dubstep,39.0,3
KLOUD,club,45.77777777777778,4
KLUB,ska,35.0,3
KMFDM,industrial,24.866666666666667,2
KMG Kidz Seenu,malay,41.0,4
KMays,sad,51.0,5
KM,anime,45.0,4
KNOWN.,sad,52.0,5
KO&KO,german,0.0,0
KO&KO,party,0.0,0
KOBUKURO,j-pop,36.666666666666664,3
KOBUKURO,j-rock,35.0,3
KOBUKURO,singer-songwriter,44.0,4
KOBUKURO,songwriter,44.0,4
KOHTA YAMAMOTO,anime,46.625,4
KOKOKO!,breakbeat,13.0,1
KOKÔ CECÊ,electronic,34.0,3
KOLIDESCOPES,dance,0.0,0
KOLIDESCOPES,deep-house,59.0,5
KOLIDESCOPES,groove,55.0,5
KONGOS,blues,67.0,6
KOUT,emo,45.0,4
KPD,deep-house,59.0,5
KPD,detroit-techno,5.0,0
KR$NA,hip-hop,60.285714285714285,6
KR$NA,indie-pop,43.0,4
KR$NA,pop,67.0,6
KREAM,synth-pop,52.0,5
KRS-One,hardcore,33.666666666666664,3
KSHMR,edm,53.0,5
KSHMR,electro,53.0,5
KSHMR,hardstyle,50.0,5
KSHMR,house,54.166666666666664,5
KSHMR,indian,53.0,5
KSHMR,progressive-house,48.8974358974359,4
KSHMR,trance,58.0,5
KSI,house,22.333333333333332,2
KSU,hardcore,30.5,3
KSW,indian,54.2,5
KSW,pop-film,56.0,5
KT Tunstall,acoustic,20.90909090909091,2
KT Tunstall,singer-songwriter,9.125,0
KT Tunstall,songwriter,9.125,0
KUOKO,minimal-techno,44.0,4
KVPV,electronic,45.0,4
KVSH,brazil,69.0,6
KVSH,trance,56.5,5
KXNG Crooked,indie-pop,41.0,4
KYANU,disco,37.0,3
KYANU,party,37.0,3
KYANU,techno,53.5,5
KYLE,drum-and-bass,35.0,3
KYLE,edm,0.0,0
KYLE,funk,0.0,0
KYLE,house,0.0,0
KYRK,happy,20.0,2
Kaah,swedish,37.0,3
Kaan Boşnak,turkish,42.0,4
Kaan Tangöze,singer-songwriter,42.0,4
Kaan Tangöze,songwriter,42.0,4
Kaan Tangöze,turkish,40.0,4
Kaash,indian,42.0,4
Kaash,indie,42.0,4
Kaavish,indian,48.5,4
Kaavish,indie,48.5,4
Kaavish,indie-pop,47.0,4
Kaavish,rock,50.0,5
Kabah,spanish,29.75,2
Kabaka Pyramid,drum-and-bass,44.0,4
Kabayun,trance,31.0,3
Kabir Cafe,folk,36.42857142857143,3
Kabir Cafe,indian,54.0,5
Kabir Cafe,indie,54.0,5
Kabza De Small,soul,8.333333333333334,0
Kacey Musgraves,country,2.274193548387097,0
Kadaverficker,grindcore,12.0,1
Kadebostany,french,57.0,5
Kadhja Bonet,trip-hop,46.0,4
Kado,chill,56.0,5
Kado,emo,56.0,5
Kado,sad,50.285714285714285,5
Kadri Gopalnath,classical,43.0,4
Kadri Gopalnath,indian,43.0,4
Kadri Gopalnath,jazz,43.0,4
Kae Tempest,british,0.0,0
Kagamine Rin,anime,57.0,5
Kage,club,47.0,4
Kahlon,hip-hop,62.0,6
Kaho Hung,cantopop,56.0,5
Kahtmayan,iranian,2.0714285714285716,0
Kai Alce,chicago-house,6.0,0
Kai Takahashi,j-idol,26.0,2
Kai Tracid,techno,50.5,5
Kai Wachi,dub,48.8,4
Kai Wachi,dubstep,48.25,4
Kai Wachi,electronic,50.0,5
Kai Whiston,club,34.5,3
Kaiak,acoustic,49.5,4
Kaiden Koustoukos,metalcore,25.0,2
Kaidro,progressive-house,49.0,4
Kaiel Chen,cantopop,23.0,2
Kaiel Chen,mandopop,23.0,2
Kaif Imam,indian,42.0,4
Kail BRL,reggae,48.5,4
Kail BRL,reggaeton,44.5,4
Kailash Kher,classical,31.0,3
Kailash Kher,folk,42.867924528301884,4
Kailash Kher,hip-hop,63.5,6
Kailash Kher,indian,50.04,5
Kailash Kher,pop,71.0,7
Kailash Kher,pop-film,65.2,6
Kailas,malay,52.0,5
Kailee Morgue,chill,55.0,5
Kailee Morgue,indie-pop,63.0,6
Kailee Morgue,sad,55.0,5
Kainbeats,anime,54.5,5
Kairos Grove,edm,0.0,0
Kairos Grove,french,0.0,0
Kairos Grove,house,0.0,0
Kaiser Chiefs,rock,57.5,5
Kaiserdisco,deep-house,49.0,4
Kaiserdisco,minimal-techno,50.0,5
Kaiserdisco,techno,49.0,4
Kaitlyn Aurelia Smith,ambient,3.0,0
Kaitlyn Aurelia Smith,synth-pop,22.5,2
Kaivon,dub,46.5,4
Kaivon,dubstep,47.4,4
Kaivon,electronic,54.0,5
Kajagoogoo,synth-pop,28.0,2
Kaka,pop,65.66666666666667,6
Kaktus Einarsson,electronic,42.0,4
Kaktus Einarsson,minimal-techno,36.333333333333336,3
Kaktus Einarsson,techno,42.0,4
Kala Ramnath,classical,31.5,3
Kalado,dancehall,26.0,2
Kalado,j-dance,22.0,2
Kalai Mk,malay,46.0,4
Kalash Criminel,french,32.0,3
Kalash,dancehall,26.0,2
Kalash,french,33.0,3
Kalax,synth-pop,40.0,4
Kala,dub,0.0,0
Kala,dubstep,0.0,0
Kalben,turkish,39.333333333333336,3
Kaleem Taylor,deep-house,59.0,5
Kaleem Taylor,groove,59.0,5
Kaleem Taylor,synth-pop,23.0,2
Kalen Elmsley,piano,66.0,6
Kaleta,deep-house,63.0,6
Kali Uchis,alternative,53.0,5
Kali Uchis,latin,0.0,0
Kali Uchis,rock,0.0,0
Kalif Hardcor,french,32.0,3
Kaliffa,dancehall,32.285714285714285,3
Kaliffa,swedish,52.0,5
Kalla Sha,malay,25.25,2
Kalle Krass,punk-rock,37.0,3
Kalle Krass,ska,37.0,3
Kalle Moraeus,folk,43.0,4
Kalmah,death-metal,46.0,4
Kalmi,malay,25.2,2
Kalpana Patowary,folk,36.5,3
Kalte Liebe,techno,29.0,2
Kalvijn,hardstyle,26.0,2
Kalyani Menon,malay,17.0,1
Kalyani Nair,pop-film,55.0,5
Kalyani Pradeep,k-pop,46.0,4
Kalyanji-Anandji,pop-film,58.0,5
Kam Lee,death-metal,21.0,2
Kam Michael,emo,47.0,4
Kam Michael,sad,46.666666666666664,4
Kamaal Khan,indian,47.0,4
Kamaal Khan,pop-film,63.0,6
Kamakshi Khanna,indian,41.0,4
Kamakshi Khanna,indie,41.0,4
Kamakshi Khanna,singer-songwriter,37.0,3
Kamakshi Khanna,songwriter,37.0,3
Kamal Haasan,hip-hop,63.666666666666664,6
Kamal Haasan,k-pop,52.333333333333336,5
Kamal Haasan,pop-film,57.5,5
Kamal Kahlon,pop,68.0,6
Kamal Kartik,malay,30.0,3
Kamal Khan,pop,65.0,6
Kamalaja Rajagopal,malay,29.0,2
Kamal,new-age,20.0,2
Kamau,brazil,43.0,4
Kameleba,ska,35.0,3
Kamelot,goth,24.5,2
Kameron,dub,48.0,4
Kameron,dubstep,48.0,4
Kameron,electro,51.0,5
Kameron,house,51.0,5
Kamikazee,punk,38.0,3
Kamikazee,punk-rock,37.0,3
Kamil Mahmood Kiani,electronic,32.0,3
Kamilya Jubran,afrobeat,21.0,2
Kamisa 10,pagode,47.95238095238095,4
Kamisa 10,sertanejo,49.0,4
Kammerorchester Basel,ambient,0.0,0
Kampfar,black-metal,17.5,1
Kamran Ahmed,indian,57.0,5
Kamufle,turkish,38.0,3
Kamuran Akkor,psych-rock,31.0,3
Kamuran Akkor,turkish,43.0,4
Kamyar Behbahani,iranian,0.0,0
Kana Omori,opera,25.0,2
Kanako Yanagida,classical,0.0,0
Kanchan,pop-film,58.0,5
Kane Brown,country,69.625,6
Kane Brown,edm,74.0,7
Kangding Ray,minimal-techno,1.0,0
Kanika Kapoor,hip-hop,64.0,6
Kanika Kapoor,indian,52.0,5
Kanine,drum-and-bass,31.5,3
Kanishk Seth,indian,59.5,5
Kanishk Seth,indie,65.75,6
Kanishk Seth,jazz,44.0,4
Kanonenfieber,black-metal,28.0,2
Kano,anime,49.0,4
Kano,disco,29.0,2
Kansas,hard-rock,77.0,7
Kantboll,study,37.0,3
Kanye West,dance,0.0,0
Kanye West,emo,59.5,5
Kanye West,hip-hop,0.0,0
Kanye West,r-n-b,67.0,6
Kanye West,soul,35.75,3
Kaoru Wada,anime,52.0,5
Kapanga,alt-rock,48.0,4
Kapanga,heavy-metal,20.0,2
Kapanga,reggae,48.0,4
Kapanga,ska,41.0,4
Kapelle Petra,german,37.0,3
Kapelle Petra,punk,37.0,3
Kapelle Petra,punk-rock,37.0,3
Kapes,progressive-house,35.0,3
Kapil Kapilan,pop,76.0,7
Kapono Beamer,guitar,24.666666666666668,2
Kaprila,pop,64.0,6
Kaptaan,pop,65.0,6
Kaptan,deep-house,45.0,4
Kapten Röd,dancehall,30.625,3
Kapten Röd,swedish,34.5,3
Kara Veia,forro,38.75,3
Karakoram,rock,52.0,5
Karamel19,german,38.0,3
Karamelo Santo,punk-rock,36.5,3
Karamelo Santo,ska,36.5,3
Karametade,pagode,42.0,4
Karan Aujla,funk,35.0,3
Karan Aujla,hip-hop,62.6,6
Karan Aujla,pop,69.5,6
Karan Kanchan,edm,47.0,4
Karan Kanchan,indian,47.0,4
Karan Kanchan,indie,47.0,4
Karan Kanchan,indie-pop,47.0,4
Karan Kanchan,malay,27.0,2
Karan Malhotra,pop,74.0,7
Karan Malhotra,pop-film,74.0,7
Karan Malhotra,singer-songwriter,29.0,2
Karan Malhotra,songwriter,29.0,2
Karan Randhawa,pop,63.0,6
Karan Singh,electronic,25.0,2
Karaçalı,turkish,39.0,3
Kardaslar,psych-rock,38.0,3
Kardaslar,turkish,38.0,3
Kareen Lomax,deep-house,62.5,6
Kareen Lomax,edm,0.0,0
Kareen Lomax,funk,0.0,0
Kareen Lomax,groove,62.5,6
Kareen Lomax,house,0.0,0
Kareena Kapoor,folk,36.0,3
Kareful,breakbeat,13.0,1
Karel Gott,party,31.0,3
Karen Cargill,opera,21.75,2
Karen Dalton,ambient,53.0,5
Karen Harding,deep-house,58.666666666666664,5
Karen Harding,drum-and-bass,27.0,2
Karen Harding,groove,56.25,5
Karen Keldani,brazil,44.0,4
Karen Marie Garrett,new-age,22.0,2
Karen Mok,cantopop,48.5,4
Karen Mok,mandopop,52.0,5
Karen Nyame KG,club,46.0,4
Karen Overton,trance,49.0,4
Karen Wolfe,blues,34.666666666666664,3
Karencici,mandopop,22.0,2
Karey Kirkpatrick,show-tunes,21.6,2
Kargo,turkish,41.0,4
Kari Jobe,alt-rock,2.0,0
Kari Jobe,alternative,2.0,0
Kari Jobe,ambient,55.0,5
Kari Jobe,world-music,44.8,4
Karibe Orquesta,salsa,29.0,2
Karim Kamar,piano,40.0,4
Karin Lechner,classical,0.0,0
Karin Lechner,german,0.0,0
Karina Buhr,mpb,39.0,3
Karina Ramage,drum-and-bass,24.5,2
Karis,acoustic,51.0,5
Karita Mattila,opera,20.0,2
Karium K.E. Edwards,club,14.0,1
Karl Böhm,classical,5.166666666666667,0
Karl Böhm,french,0.0,0
Karl Münchinger,classical,8.0,0
Karl Richter,classical,0.0,0
Karl Richter,german,0.0,0
Karl Schulz,disney,21.0,2
Karl-Heinz Steffens,classical,7.25,0
Karl8,techno,42.0,4
Karl8,trance,42.0,4
Karlheinz Zoeller,classical,40.0,4
Karma Fields,dub,48.0,4
Karma Fields,dubstep,48.0,4
Karolina Trebacz,disney,24.5,2
Karra,dub,50.75,5
Karra,dubstep,43.25,4
Karra,edm,56.0,5
Karra,electro,51.0,5
Karra,house,51.0,5
Karra,indian,51.0,5
Karra,progressive-house,49.333333333333336,4
Karsan Sagathia,hip-hop,58.0,5
Karsan Sagathia,pop-film,58.0,5
Karsh Kale,electro,49.0,4
Karsh Kale,electronic,49.0,4
Karsh Kale,folk,36.0,3
Karsh Kale,indian,48.0,4
Karsh Kale,indie,48.0,4
Karsh Kale,indie-pop,47.0,4
Karsh Kale,rock,49.0,4
Karsh Kale,singer-songwriter,47.0,4
Karsh Kale,songwriter,47.0,4
Karsten Pflum,idm,11.0,1
Kartellen,swedish,34.0,3
Karthik Manickavasakam,indie,50.0,5
Karthik Rao,indian,51.5,5
Karthik Rao,indie,51.5,5
Karthik Rao,singer-songwriter,40.4,4
Karthik Rao,songwriter,40.4,4
Karthik,classical,47.0,4
Karthik,indian,45.0,4
Karthik,k-pop,49.857142857142854,4
Karthik,pop,65.0,6
Karthik,pop-film,58.473684210526315,5
Karthi,k-pop,43.0,4
Karthi,pop-film,55.0,5
Karunesh,new-age,37.8,3
Karunya,indie,53.333333333333336,5
Karun,electronic,30.0,3
Karu,anime,38.0,3
Kary Ng,cantopop,42.4,4
Kasabian,garage,54.44444444444444,5
Kasablanca,electronic,60.0,6
Kasablanca,progressive-house,55.0,5
Kasalla,german,41.0,4
Kasango,deep-house,29.0,2
Kasarla Shyam,pop-film,59.0,5
Kasbo,edm,0.0,0
Kasbo,electro,0.0,0
Kasbo,house,0.0,0
Kasbo,swedish,53.0,5
Kashovski,electronic,33.0,3
Kash,funk,44.0,4
Kaskade,chicago-house,19.333333333333332,1
Kaskade,deep-house,31.0,3
Kaskade,edm,73.0,7
Kaskade,electronic,64.0,6
Kaskade,groove,31.0,3
Kaskade,progressive-house,57.0,5
